customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST105235,Male,1,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,41.32,1116.16,No
CUST105236,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.0,413.45,No
CUST105237,Female,1,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),18.0,1190.81,No
CUST105238,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.85,682.92,Yes
CUST105239,Male,1,No,No,52,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),61.95,3182.53,No
CUST105240,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.79,1131.28,No
CUST105241,Male,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.98,1331.86,No
CUST105242,Female,0,No,Yes,31,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.0,2221.81,Yes
CUST105243,Female,1,No,No,69,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,19.44,1358.45,No
CUST105244,Female,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,48.56,3371.17,No
CUST105245,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),23.2,1343.94,No
CUST105246,Female,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,50.77,294.09,Yes
CUST105247,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.8,2940.64,No
CUST105248,Male,0,No,Yes,1,Yes,No,DSL,,,,,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.56,100.3,No
CUST105249,Male,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,21.07,64.71,Yes
CUST105250,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),18.0,68.61,Yes
CUST105251,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.75,2261.99,Yes
CUST105252,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,39.21,1706.72,No
CUST105253,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.48,292.68,Yes
CUST105254,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),42.64,2102.44,No
CUST105255,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.52,284.49,No
CUST105256,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.43,1187.26,No
CUST105257,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,58.57,1274.04,No
CUST105258,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,47.63,1017.14,No
CUST105259,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),23.17,55.28,No
CUST105260,Male,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),18.0,193.33,No
CUST105261,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,516.42,Yes
CUST105262,Female,0,Yes,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,720.7,No
CUST105263,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,18.41,-33.91,No
CUST105264,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),45.15,1734.9,No
CUST105265,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,27.42,426.46,No
CUST105266,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.74,3467.82,Yes
CUST105267,Male,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),18.74,242.34,No
CUST105268,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.26,2582.92,Yes
CUST105269,Male,0,No,No,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.18,990.99,No
CUST105270,Male,1,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.5,531.86,No
CUST105271,Male,0,No,Yes,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,21.4,1057.12,No
CUST105272,Male,1,Yes,No,56,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,23.71,1341.42,No
CUST105273,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,18.0,812.33,No
CUST105274,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.11,264.62,No
CUST105275,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.5,1087.64,Yes
CUST105276,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,60.76,1731.19,No
CUST105277,Male,0,No,No,68,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,23.03,1651.91,No
CUST105278,Female,0,Yes,No,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),18.0,394.37,No
CUST105279,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.42,654.33,Yes
CUST105280,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.17,109.65,Yes
CUST105281,Male,1,No,No,28,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.42,1556.15,Yes
CUST105282,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.81,310.89,Yes
CUST105283,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,18.0,498.42,Yes
CUST105284,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),31.13,1193.28,No
CUST105285,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,1186.64,No
CUST105286,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.17,3068.39,Yes
CUST105287,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,52.72,1549.05,No
CUST105288,Male,0,No,Yes,58,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),18.0,1097.43,No
CUST105289,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),23.67,1337.33,No
CUST105290,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),26.98,292.79,Yes
CUST105291,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.94,736.22,No
CUST105292,Male,1,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.87,1085.94,No
CUST105293,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.31,1043.69,No
CUST105294,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.71,582.22,No
CUST105295,Male,1,Yes,No,34,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.71,681.38,No
CUST105296,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.37,667.52,No
CUST105297,Female,0,No,Yes,5,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,47.49,194.65,Yes
CUST105298,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,44.2,1121.58,No
CUST105299,Male,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,30.73,1909.24,No
CUST105300,Female,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,49.98,1444.11,No
CUST105301,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),46.97,2194.17,No
CUST105302,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),46.22,2837.27,No
CUST105303,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.86,1279.22,No
CUST105304,Male,1,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),19.53,299.19,No
CUST105305,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),26.75,509.79,No
CUST105306,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.39,489.65,Yes
CUST105307,Male,1,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,1100.53,No
CUST105308,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.41,575.84,No
CUST105309,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),34.97,728.75,No
CUST105310,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,827.9,Yes
CUST105311,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.82,597.67,Yes
CUST105312,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),21.35,1028.89,No
CUST105313,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,39.63,1973.62,No
CUST105314,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.31,,Yes
CUST105315,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),59.51,2022.17,No
CUST105316,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,42.18,1426.01,Yes
CUST105317,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.22,2825.16,Yes
CUST105318,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.78,1381.93,Yes
CUST105319,Female,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.94,4129.29,No
CUST105320,Male,0,Yes,Yes,39,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.0,699.92,Yes
CUST105321,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,31.07,2002.37,No
CUST105322,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.29,1601.12,No
CUST105323,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,18.0,1179.25,No
CUST105324,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.49,,No
CUST105325,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.42,631.74,Yes
CUST105326,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.05,433.67,No
CUST105327,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,23.08,693.8,Yes
CUST105328,Male,1,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.62,1318.69,No
CUST105329,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.38,918.79,No
CUST105330,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,57.03,169.62,No
CUST105331,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,44.58,2844.23,No
CUST105332,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),49.14,666.62,No
CUST105333,Male,1,No,Yes,47,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),18.0,765.5,No
CUST105334,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),40.9,2255.46,No
CUST105335,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.86,1604.05,No
CUST105336,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.04,711.74,No
CUST105337,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.51,1925.91,No
CUST105338,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,50.15,3500.93,Yes
CUST105339,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.35,2447.99,No
CUST105340,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,22.09,983.42,No
CUST105341,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.18,1887.23,No
CUST105342,Male,0,No,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.72,196.81,No
CUST105343,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.18,2100.84,No
CUST105344,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.46,1365.92,No
CUST105345,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.99,2070.91,No
CUST105346,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),18.0,441.01,No
CUST105347,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.07,2419.8,No
CUST105348,Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,605.93,Yes
CUST105349,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.51,2273.1,No
CUST105350,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,18.0,1025.07,No
CUST105351,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.0,1096.02,No
CUST105352,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.81,1938.11,No
CUST105353,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.99,313.54,Yes
CUST105354,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,772.44,No
CUST105355,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,22.04,315.6,No
CUST105356,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),22.44,1213.26,No
CUST105357,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,48.11,1871.87,Yes
CUST105358,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),21.66,374.48,No
CUST105359,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.06,955.8,Yes
CUST105360,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.66,724.82,No
CUST105361,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.21,2700.59,No
CUST105362,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),59.01,4237.2,No
CUST105363,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,28.35,-9.79,Yes
CUST105364,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.54,1629.76,No
CUST105365,Female,0,Yes,No,28,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.08,1269.92,No
CUST105366,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.21,1831.41,Yes
CUST105367,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.94,497.27,No
CUST105368,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.09,1908.82,No
CUST105369,Male,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,38.79,2249.07,No
CUST105370,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,48.63,2295.82,No
CUST105371,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.75,1820.41,No
CUST105372,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.84,214.45,No
CUST105373,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.67,371.85,Yes
CUST105374,Male,1,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),27.58,1555.04,Yes
CUST105375,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),26.19,-2.26,No
CUST105376,Female,0,No,No,64,Yes,No,DSL,,,,,Yes,Yes,Two year,Yes,Mailed check,25.27,1559.83,No
CUST105377,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.0,679.35,No
CUST105378,Female,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,18.0,904.91,No
CUST105379,Male,1,No,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.63,293.02,No
CUST105380,Male,0,No,Yes,62,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,1116.61,No
CUST105381,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,19.34,1354.33,No
CUST105382,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.26,1050.58,No
CUST105383,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.02,,Yes
CUST105384,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,47.23,1217.47,No
CUST105385,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.4,61.98,No
CUST105386,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),22.11,798.12,No
CUST105387,Female,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,19.0,173.76,No
CUST105388,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,36.64,973.19,No
CUST105389,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,,,,,Yes,Yes,Month-to-month,No,Electronic check,68.75,649.51,No
CUST105390,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.4,1134.6,No
CUST105391,Female,1,No,No,58,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,18.0,1056.53,No
CUST105392,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.22,972.93,Yes
CUST105393,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),18.55,1250.59,No
CUST105394,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),29.92,1146.61,Yes
CUST105395,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),67.07,17.89,Yes
CUST105396,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.52,2597.96,No
CUST105397,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,30.52,1988.61,No
CUST105398,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,49.95,25.2,Yes
CUST105399,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.89,892.68,No
CUST105400,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.5,-1.88,Yes
CUST105401,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),28.0,1169.2,Yes
CUST105402,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),23.15,1020.59,No
CUST105403,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),38.3,716.56,No
CUST105404,Male,1,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,49.06,2214.34,No
CUST105405,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.09,396.65,No
CUST105406,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.06,779.05,No
CUST105407,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,845.71,No
CUST105408,Male,1,No,No,42,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.62,1899.15,Yes
CUST105409,Female,1,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.99,351.67,No
CUST105410,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.0,977.43,No
CUST105411,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),47.93,1474.19,No
CUST105412,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.91,38.6,No
CUST105413,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,25.67,79.32,No
CUST105414,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),39.62,903.77,No
CUST105415,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.19,943.38,No
CUST105416,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),18.0,1073.94,Yes
CUST105417,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),18.0,725.55,No
CUST105418,Female,0,Yes,No,10,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),34.62,249.39,No
